created_at	full_text	screen_name	edited_text
Wed May 15 14:39:18 +0000 2019	@elcaborotativo Gracias por el apunte, corregimos. Un saludo	materia_ciencia	elcaborotativo Gracias apunte corregimos saludo
Wed May 15 11:06:26 +0000 2019	Más especies invasoras por culpa del plástico en el mar https://t.co/wD1SXmhjlw	materia_ciencia	especies invasoras culpa plástico mar
Wed May 15 06:26:04 +0000 2019	Los matemáticos borran el nombre de un filonazi en uno de sus premios https://t.co/DHqc73fv4w	materia_ciencia	matemáticos borran nombre filonazi premios
Wed May 15 05:00:00 +0000 2019	El 60% de las selvas que quedan están a menos de 10 kilómetros de un asentamiento humano https://t.co/d0Zl8eWSTM	materia_ciencia	60 selvas quedan menos 10 kilómetros asentamiento humano
Tue May 14 18:16:04 +0000 2019	La caza amenaza con dejar las selvas en silencio: la mitad de las selvas y sabanas tropicales ya han perdido buena parte de sus poblaciones de mamíferos, en especial los más grandes https://t.co/d0Zl8feuim	materia_ciencia	caza amenaza dejar selvas silencio mitad selvas sabanas tropicales perdido buena parte poblaciones mamíferos especial grandes
Tue May 14 17:30:01 +0000 2019	"Fue la primera persona que consiguió ""desmontar y volver a montar una proteína"". Christian Anfinsen, fallecido un día como hoy, descubrió así uno de los secretos mejores guardados de la biología, que ahora está en todos los libros de texto. https://t.co/UjUT10b17i https://t.co/En8kzPXccL"	materia_ciencia	primera persona consiguió desmontar volver montar proteína '' Christian Anfinsen fallecido día hoy descubrió secretos mejores guardados biología ahora libros texto
Tue May 14 08:14:47 +0000 2019	El empresario y submarinista estadounidense Victor Vescovo ha superado el récord mundial del cineasta James Cameron al sumergirse a 10.935 metros de profundidad . Ha encontrado una bolsa de plástico y envoltorios de caramelos https://t.co/WyCOizhxUN	materia_ciencia	empresario submarinista estadounidense Victor Vescovo superado récord mundial cineasta James Cameron sumergirse 10.935 metros profundidad encontrado bolsa plástico envoltorios caramelos
Mon May 13 19:04:00 +0000 2019	En las playas estudiadas podría haber 36.000 toneladas de partículas que una vez fueron Hiroshima https://t.co/bRVh5YvvWm	materia_ciencia	playas estudiadas podría haber 36.000 toneladas partículas vez Hiroshima
Mon May 13 18:18:00 +0000 2019	Barack Obama, Mark Zuckerberg y Steve Jobs vestían prácticamente igual a diario para ahorrarse una decisión y así mejorar su rendimiento a lo largo del día. Pero las razones científicas de esta práctica están en entredicho https://t.co/Xwoq6Sifd7	materia_ciencia	Barack Obama Mark Zuckerberg Steve Jobs vestían prácticamente igual diario ahorrarse decisión mejorar rendimiento largo día razones científicas práctica entredicho
Mon May 13 15:12:18 +0000 2019	El 6 de agosto de 1945, una bomba atómica arrasó Hiroshima, volatilizando todo en un radio de  3,6 kilómetros. ¿Dónde fueron a parar los cristales de las ventanas, las  casas, el cemento de los edificios, las calles...? Aquí lo cuenta @MACriado https://t.co/rJovNmHYqa	materia_ciencia	6 agosto 1945 bomba atómica arrasó Hiroshima volatilizando radio 3,6 kilómetros ¿Dónde parar cristales ventanas casas cemento edificios calles ... Aquí cuenta MACriado
Mon May 13 08:53:39 +0000 2019	El truco que recomiendan Zuckerberg y Obama para rendir mejor no tiene base https://t.co/Xwoq6SzQBH	materia_ciencia	truco recomiendan Zuckerberg Obama rendir mejor base
Sun May 12 18:42:00 +0000 2019	El cuerpo de Alfred Wegener apareció en Groenlandia, un día como hoy en 1931. El meteorólogo que pensó que los continentes se movían (y fue ridiculizado hasta por Einstein) era un intrépido explorador que murió antes de que su teoría fuese demostrada. https://t.co/vdYp7lsssT https://t.co/1Q76xdTQxb	materia_ciencia	cuerpo Alfred Wegener apareció Groenlandia día hoy 1931 meteorólogo pensó continentes movían ridiculizado Einstein intrépido explorador murió teoría demostrada
Sun May 12 17:27:00 +0000 2019	Florence Nightingale se rebeló contra su familia y los cánones de la sociedad victoriana para poder ser enfermera. Esta luchadora revolucionó la enfermería y la convirtió la profesión que es hoy en día. https://t.co/BXCHT884th https://t.co/xa7M0UQmFR	materia_ciencia	Florence Nightingale rebeló familia cánones sociedad victoriana poder ser enfermera luchadora revolucionó enfermería convirtió profesión hoy día
Sun May 12 10:16:00 +0000 2019	Chuck Hall cumple 80 años. Esta es la verdadera historia de la impresora 3D y de su inventor, que supo esperar 30 años para que fuera viable técnicamente. https://t.co/YtzYk667V0 https://t.co/WnioVOvcz5	materia_ciencia	Chuck Hall cumple 80 años verdadera historia impresora 3D inventor supo esperar 30 años viable técnicamente
Sun May 12 08:00:10 +0000 2019	Juan Gil Collado recorrió la España de la miseria en busca del que entonces era el enemigo público número uno de muchos españoles: los insectos https://t.co/oV4wH86sw2	materia_ciencia	Juan Gil Collado recorrió España miseria busca entonces enemigo público número españoles insectos
Sat May 11 17:01:00 +0000 2019	«Si usted piensa que entiende la mecánica cuántica es que no la ha entendido», decía Richard Feyman. Nacido hace 101 años, fue un genial físico que tocaba los bongos y experimentaba con drogas. Ganó el Nobel en 1965 por conocer la cuántica sin entenderla. https://t.co/34P9U7Hkf5 https://t.co/rm0Qplb3tJ	materia_ciencia	« usted piensa entiende mecánica cuántica entendido » decía Richard Feyman Nacido hace 101 años genial físico tocaba bongos experimentaba drogas Ganó Nobel 1965 conocer cuántica entenderla
Sat May 11 11:00:28 +0000 2019	"Para Rubalcaba la ciencia servía para explicar muchas cosas de la política: ""Cuando veía el hemiciclo desde la tribuna de oradores veía el sistema periódico"" https://t.co/jSmPW7dNNK"	materia_ciencia	Rubalcaba ciencia servía explicar muchas cosas política veía hemiciclo tribuna oradores veía sistema periódico ''
Sat May 11 08:21:46 +0000 2019	"""Atrasemos el reloj 70 millones de años y aterricemos en el Cretácico"", por @padreoms https://t.co/jdN09C3n58"	materia_ciencia	Atrasemos reloj 70 millones años aterricemos Cretácico '' padreoms
Sat May 11 08:08:04 +0000 2019	Este investigador diseña los materiales con los que se construirá el futuro https://t.co/A84hKV8Wx7	materia_ciencia	investigador diseña materiales construirá futuro
Fri May 10 18:38:00 +0000 2019	El campo magnético es un fenómeno que se produce en el núcleo del planeta, y ese núcleo está en el interior muy profundo https://t.co/JglTLZnYuc	materia_ciencia	campo magnético fenómeno produce núcleo planeta núcleo interior profundo
Fri May 10 17:55:00 +0000 2019	La revista 'Science' publica unos 800 estudios al año, de los que menos de cinco son retractados https://t.co/SNQLenWqSP	materia_ciencia	revista 'Science publica 800 estudios año menos cinco retractados
Fri May 10 17:24:00 +0000 2019	Cecilia Payne, nacida un día como hoy en 1900, descubrió la verdadera composición del Sol. Pero primero sus compañeros no se tomaron en serio a esta astrónoma novata y luego uno de ellos se atribuyó el mérito. https://t.co/9hME8qLynZ https://t.co/DL7SnKOGEK	materia_ciencia	Cecilia Payne nacida día hoy 1900 descubrió verdadera composición Sol primero compañeros tomaron serio astrónoma novata luego atribuyó mérito
Fri May 10 17:02:43 +0000 2019	RT @Nunodomin: Una roca del tamaño de una casa ha rodado ladera abajo del monte Piton, en la Luna, y ha dejado ese surco 😳 https://t.co/eoj…	materia_ciencia	Nunodomin roca tamaño casa rodado ladera abajo monte Piton Luna dejado surco 😳
Fri May 10 15:16:25 +0000 2019	¿La gran tormenta de Júpiter aumenta el campo magnético del planeta? Lo explican en @twitamit_es, en 'Nosotras respondemos'. ¡Haz tu pregunta! https://t.co/JglTLZ6nCE	materia_ciencia	¿La gran tormenta Júpiter aumenta campo magnético planeta explican twitamit_es 'Nosotras respondemos ¡Haz pregunta
Fri May 10 14:26:09 +0000 2019	La terrible dinastía de los números transfinitos. En 'El juego de la ciencia' de hoy https://t.co/kP8lCCzVVL	materia_ciencia	terrible dinastía números transfinitos 'El juego ciencia hoy
Fri May 10 09:34:06 +0000 2019	El científico que se inventó un milagro https://t.co/SNQLenWqSP	materia_ciencia	científico inventó milagro
Fri May 10 07:34:23 +0000 2019	Jeff Bezos anima la carrera espacial privada con un modelo de nave para posarse en la Luna https://t.co/UGWo80tCTp	materia_ciencia	Jeff Bezos anima carrera espacial privada modelo nave posarse Luna
Thu May 09 20:30:00 +0000 2019	La máquina capaz de lograr la ventaja cuántica no existe, pero se empiezan a testar nuevos ordenadores, como el IBM Q System One, que adelantan lo que vendrá: computación cuántica en la nube y al alcance de todos --&gt; https://t.co/E1VPNmJMxM https://t.co/ZUNfmK8s7e	materia_ciencia	máquina capaz lograr ventaja cuántica existe empiezan testar nuevos ordenadores IBM Q System One adelantan vendrá computación cuántica nube alcance -- gt
Thu May 09 19:30:00 +0000 2019	“El Pensador” de Rodin es la clave para resolver uno de los clásicos retos lógicos de Martin Gardner. Recuperamos este y otros rompecabezas científicos basados en la idea de Gardner sobre mundos paralelos, con sutiles diferencias entre ellos. https://t.co/23nHVbsdEz https://t.co/BiMeRe7w4C	materia_ciencia	“ Pensador ” Rodin clave resolver clásicos retos lógicos Martin Gardner Recuperamos rompecabezas científicos basados idea Gardner mundos paralelos sutiles diferencias
Thu May 09 19:08:00 +0000 2019	En Europa hay una barrera por cada kilómetro de río y, al menos, 30.000 presas abandonadas https://t.co/8ZXAGGMfIU	materia_ciencia	Europa barrera cada kilómetro río menos 30.000 presas abandonadas
Thu May 09 18:27:00 +0000 2019	En el chorreo colorista de las líneas que Pollock trazaba sobre el lienzo subyace la estructura fractal que, en su caso, es una base geométrica que se repite a diferentes escalas en toda la extensión del cuadro https://t.co/DIi8NKsHc6	materia_ciencia	chorreo colorista líneas Pollock trazaba lienzo subyace estructura fractal caso base geométrica repite diferentes escalas toda extensión cuadro
Thu May 09 17:59:55 +0000 2019	Ocho científicos estadounidenses revelan  la existencia de un patrón característico de infecciones que permite conocer el progreso de cada país en la ruta hacia la eliminación del virus https://t.co/GJRw2hmeMT	materia_ciencia	Ocho científicos estadounidenses revelan existencia patrón característico infecciones permite conocer progreso cada país ruta hacia eliminación virus
Thu May 09 17:15:00 +0000 2019	Nuestra especie ya no es una simple habitante de la Tierra, es una fuerza geológica. Esto dicen los que hablan del Antropoceno, donde las rocas que antes contenían huesos milenarios, contienen ahora plásticos. ¿Define esto un nuevo tiempo geológico?. https://t.co/TGNaplgkad https://t.co/KlB8sM7Re5	materia_ciencia	especie simple habitante Tierra fuerza geológica dicen hablan Antropoceno rocas contenían huesos milenarios contienen ahora plásticos ¿Define nuevo tiempo geológico
Thu May 09 14:47:47 +0000 2019	Solo veinte de los ríos más largos se libran de las barreras humanas https://t.co/8ZXAGGMfIU	materia_ciencia	Solo veinte ríos largos libran barreras humanas
Thu May 09 10:07:25 +0000 2019	Pollock, fractales a chorros. Lo cuenta @MonteroGlez en 'El hacha de piedra' https://t.co/DIi8NKKiAG	materia_ciencia	Pollock fractales chorros cuenta MonteroGlez 'El hacha piedra
Thu May 09 09:09:55 +0000 2019	RT @simoninmadrid: In pictures: The story of  Catalina Muñoz, the woman who took her son’s rattle to the grave with her after she was execu…	materia_ciencia	simoninmadrid pictures story Catalina Muñoz woman took ’ rattle grave execu…
Thu May 09 08:51:56 +0000 2019	“Este es el objeto más llamativo y conmovedor que haya podido salir de una fosa de la Guerra Civil” https://t.co/xjbJNzTryZ	materia_ciencia	“ objeto llamativo conmovedor podido salir fosa Guerra Civil ”
Wed May 08 19:10:01 +0000 2019	Antoine de Lavoisier logró sacar a la Química de un callejón sin salida, pero murió guillotinado (un día como hoy en 1794) porque en la Revolución Francesa cayó en el bando equivocado. https://t.co/0o6cHorJfS https://t.co/eoVxVLFXps	materia_ciencia	Antoine Lavoisier logró sacar Química callejón salida murió guillotinado día hoy 1794 Revolución Francesa cayó bando equivocado
Wed May 08 18:41:00 +0000 2019	¿Es esta la primera evidencia de que el impacto de Chicxulub diezmó la biosfera terrestre? https://t.co/qAos4KahW9	materia_ciencia	¿Es primera evidencia impacto Chicxulub diezmó biosfera terrestre
Wed May 08 17:45:00 +0000 2019	David Attenborough, el naturalista de los documentales de la BBC cumple 93 años. Descubre los curiosos seres que llevan su nombre... o el de otros científicos, actores e incluso políticos que han hecho mucho por la conservación de la naturaleza. https://t.co/2gokoNPrF7 https://t.co/4ZBBOOpVrA	materia_ciencia	David Attenborough naturalista documentales BBC cumple 93 años Descubre curiosos seres llevan nombre ... científicos actores incluso políticos hecho conservación naturaleza
Wed May 08 17:04:00 +0000 2019	"La humanidad ha engordado seis kilos por persona desde 1985 
https://t.co/h9TA5KeGji"	materia_ciencia	humanidad engordado seis kilos persona 1985
Wed May 08 13:27:15 +0000 2019	RT @Nunodomin: Este sonajero hallado en una fosa de la Guerra Civil va a unir a una madre fusilada con su hijo 83 años después. Esta es su…	materia_ciencia	Nunodomin sonajero hallado fosa Guerra Civil va unir madre fusilada hijo 83 años después su…
Wed May 08 12:01:14 +0000 2019	La madre que llevó un sonajero a su fusilamiento. Una historia de @Nunodomin https://t.co/xjbJNzTryZ	materia_ciencia	madre llevó sonajero fusilamiento historia Nunodomin
Wed May 08 10:20:52 +0000 2019	Trenzas matemáticas para guardar secretos. Por @_ICMAT https://t.co/dA8HUvmlX9	materia_ciencia	Trenzas matemáticas guardar secretos _ICMAT
Wed May 08 05:48:02 +0000 2019	El último día de los dinosaurios. ¿Se he encontrado al fin la evidencia de ese momento? https://t.co/YjTdbmAiuL	materia_ciencia	último día dinosaurios ¿Se encontrado fin evidencia momento
Tue May 07 19:00:03 +0000 2019	"La científica española y pionera de las pruebas de ADN, Margarita Salas y los ingenieros españoles Antonio Corredor Molguero y Carlos Fermín Menéndez Díaz son finalistas del Premio Inventor Europeo 2019 
https://t.co/0it0vgG5xa"	materia_ciencia	científica española pionera pruebas ADN Margarita Salas ingenieros españoles Antonio Corredor Molguero Carlos Fermín Menéndez Díaz finalistas Premio Inventor Europeo 2019
